(,PUNCT,punct,SEN:3,cmr-wiki-c001-a1,LIT
ils,PRON,nsubj:pass,SEN:3,cmr-wiki-c001-a1,LIT
sont,AUX,aux:pass,SEN:3,cmr-wiki-c001-a1,LIT
corrélés,VERB,parataxis,SEN:3,cmr-wiki-c001-a1,LIT
à,ADP,case,SEN:3,cmr-wiki-c001-a1,LIT
"0,7",NUM,obl:arg,SEN:3,cmr-wiki-c001-a1,LIT
avec,ADP,case,SEN:3,cmr-wiki-c001-a1,LIT
l',DET,det,SEN:3,cmr-wiki-c001-a1,LIT
Intelligence,PROPN,nmod,SEN:3,cmr-wiki-c001-a1,LIT
Générale,ADJ,amod,SEN:3,cmr-wiki-c001-a1,LIT
),PUNCT,punct,SEN:3,cmr-wiki-c001-a1,LIT
etc.,PUNCT,acl,SEN:3,cmr-wiki-c001-a1,LIT
Il,PRON,nsubj,SEN:4,cmr-wiki-c001-a1,LIT
faudrait,VERB,ROOT,SEN:4,cmr-wiki-c001-a1,LIT
aussi,ADV,advmod,SEN:4,cmr-wiki-c001-a1,LIT
compléter,VERB,xcomp,SEN:4,cmr-wiki-c001-a1,LIT
la,DET,det,SEN:4,cmr-wiki-c001-a1,LIT
page,NOUN,obj,SEN:4,cmr-wiki-c001-a1,LIT
Intelligence,PROPN,nmod,SEN:4,cmr-wiki-c001-a1,LIT
pour,ADP,mark,SEN:4,cmr-wiki-c001-a1,LIT
y,PRON,iobj,SEN:4,cmr-wiki-c001-a1,LIT
rajouter,VERB,advcl,SEN:4,cmr-wiki-c001-a1,LIT
une,DET,det,SEN:4,cmr-wiki-c001-a1,LIT
explication,NOUN,obj,SEN:4,cmr-wiki-c001-a1,LIT
de,ADP,case,SEN:4,cmr-wiki-c001-a1,LIT
ce,PRON,nmod,SEN:4,cmr-wiki-c001-a1,LIT
qu',PRON,nummod,SEN:4,cmr-wiki-c001-a1,LIT
est,AUX,dep,SEN:4,cmr-wiki-c001-a1,LIT
l',DET,det,SEN:4,cmr-wiki-c001-a1,LIT
Intelligence,PROPN,nsubj,SEN:4,cmr-wiki-c001-a1,LIT
Générale,ADJ,amod,SEN:4,cmr-wiki-c001-a1,LIT
.,PUNCT,punct,SEN:4,cmr-wiki-c001-a1,LIT
Mais,CCONJ,cc,SEN:5,cmr-wiki-c001-a1,ORAL
tout,ADJ,det,SEN:5,cmr-wiki-c001-a1,ORAL
cela,PRON,nsubj,SEN:5,cmr-wiki-c001-a1,ORAL
serait,AUX,cop,SEN:5,cmr-wiki-c001-a1,ORAL
beaucoup,ADV,advmod,SEN:5,cmr-wiki-c001-a1,ORAL
trop,ADV,advmod,SEN:5,cmr-wiki-c001-a1,ORAL
long,ADJ,ROOT,SEN:5,cmr-wiki-c001-a1,ORAL
.,PUNCT,punct,SEN:5,cmr-wiki-c001-a1,ORAL
J',PRON,nsubj,SEN:6,cmr-wiki-c001-a1,LIT
ai,AUX,aux:tense,SEN:6,cmr-wiki-c001-a1,LIT
donc,ADV,advmod,SEN:6,cmr-wiki-c001-a1,LIT
uniquement,ADV,advmod,SEN:6,cmr-wiki-c001-a1,LIT
cherché,VERB,ROOT,SEN:6,cmr-wiki-c001-a1,LIT
à,ADP,mark,SEN:6,cmr-wiki-c001-a1,LIT
donner,VERB,xcomp,SEN:6,cmr-wiki-c001-a1,LIT
une,DET,det,SEN:6,cmr-wiki-c001-a1,LIT
indication,NOUN,obj,SEN:6,cmr-wiki-c001-a1,LIT
des,ADP,case,SEN:6,cmr-wiki-c001-a1,LIT
différentes,ADJ,amod,SEN:6,cmr-wiki-c001-a1,LIT
significations,NOUN,nmod,SEN:6,cmr-wiki-c001-a1,LIT
que,PRON,obj,SEN:6,cmr-wiki-c001-a1,LIT
peut,VERB,advcl,SEN:6,cmr-wiki-c001-a1,LIT
prendre,VERB,xcomp,SEN:6,cmr-wiki-c001-a1,LIT
le,DET,det,SEN:6,cmr-wiki-c001-a1,LIT
terme,NOUN,obj,SEN:6,cmr-wiki-c001-a1,LIT
QI,PRON,amod,SEN:6,cmr-wiki-c001-a1,LIT
",",PUNCT,punct,SEN:6,cmr-wiki-c001-a1,LIT
et,CCONJ,cc,SEN:6,cmr-wiki-c001-a1,LIT
indiqué,VERB,conj,SEN:6,cmr-wiki-c001-a1,LIT
les,DET,det,SEN:6,cmr-wiki-c001-a1,LIT
liens,NOUN,obj,SEN:6,cmr-wiki-c001-a1,LIT
vers,ADP,case,SEN:6,cmr-wiki-c001-a1,LIT
un,DET,det,SEN:6,cmr-wiki-c001-a1,LIT
site,NOUN,obl:arg,SEN:6,cmr-wiki-c001-a1,LIT
francophone,NOUN,nmod,SEN:6,cmr-wiki-c001-a1,LIT
assez,ADV,advmod,SEN:6,cmr-wiki-c001-a1,LIT
complet,ADJ,amod,SEN:6,cmr-wiki-c001-a1,LIT
que,SCONJ,mark,SEN:6,cmr-wiki-c001-a1,LIT
j',PRON,nsubj,SEN:6,cmr-wiki-c001-a1,LIT
ai,AUX,aux:tense,SEN:6,cmr-wiki-c001-a1,LIT
développé,VERB,ccomp,SEN:6,cmr-wiki-c001-a1,LIT
sur,ADP,case,SEN:6,cmr-wiki-c001-a1,LIT
le,DET,det,SEN:6,cmr-wiki-c001-a1,LIT
sujet,NOUN,obl:mod,SEN:6,cmr-wiki-c001-a1,LIT
.,PUNCT,punct,SEN:6,cmr-wiki-c001-a1,LIT
PG,PROPN,ROOT,SEN:7,cmr-wiki-c001-a1,ORAL
30,NUM,nummod,SEN:7,cmr-wiki-c001-a1,ORAL
avr,DET,det,SEN:7,cmr-wiki-c001-a1,ORAL
2004,NUM,nmod,SEN:7,cmr-wiki-c001-a1,ORAL
à,ADP,case,SEN:7,cmr-wiki-c001-a1,ORAL
00:53,NOUN,nmod,SEN:7,cmr-wiki-c001-a1,ORAL
(,PUNCT,punct,SEN:7,cmr-wiki-c001-a1,ORAL
CEST,PROPN,appos,SEN:7,cmr-wiki-c001-a1,ORAL
),PUNCT,punct,SEN:7,cmr-wiki-c001-a1,ORAL
il,PRON,expl:subj,SEN:0,cmr-wiki-c001-a2,LIT
semble,VERB,ROOT,SEN:0,cmr-wiki-c001-a2,LIT
qu',SCONJ,mark,SEN:0,cmr-wiki-c001-a2,LIT
on,PRON,nsubj,SEN:0,cmr-wiki-c001-a2,LIT
a,AUX,aux:tense,SEN:0,cmr-wiki-c001-a2,LIT
ajouté,NOUN,ccomp,SEN:0,cmr-wiki-c001-a2,LIT
beaucoup,ADV,obj,SEN:0,cmr-wiki-c001-a2,LIT
de,ADP,case,SEN:0,cmr-wiki-c001-a2,LIT
choses,NOUN,obl:arg,SEN:0,cmr-wiki-c001-a2,LIT
sur,ADP,case,SEN:0,cmr-wiki-c001-a2,LIT
cette,DET,det,SEN:0,cmr-wiki-c001-a2,LIT
page,NOUN,obl:mod,SEN:0,cmr-wiki-c001-a2,LIT
depuis,ADP,case,SEN:0,cmr-wiki-c001-a2,LIT
avril,NOUN,nmod,SEN:0,cmr-wiki-c001-a2,LIT
.,PUNCT,punct,SEN:0,cmr-wiki-c001-a2,LIT
J',PRON,nsubj,SEN:1,cmr-wiki-c001-a2,LIT
ai,AUX,ROOT,SEN:1,cmr-wiki-c001-a2,LIT
ajouté,NOUN,obj,SEN:1,cmr-wiki-c001-a2,LIT
des,DET,det,SEN:1,cmr-wiki-c001-a2,LIT
réserves,NOUN,obj,SEN:1,cmr-wiki-c001-a2,LIT
à,ADP,case,SEN:1,cmr-wiki-c001-a2,LIT
la,DET,det,SEN:1,cmr-wiki-c001-a2,LIT
partie,NOUN,obl:mod,SEN:1,cmr-wiki-c001-a2,LIT
sur,ADP,case,SEN:1,cmr-wiki-c001-a2,LIT
"""",PUNCT,punct,SEN:1,cmr-wiki-c001-a2,LIT
les,DET,det,SEN:1,cmr-wiki-c001-a2,LIT
réserves,NOUN,obl:mod,SEN:1,cmr-wiki-c001-a2,LIT
sur,ADP,case,SEN:1,cmr-wiki-c001-a2,LIT
le,DET,det,SEN:1,cmr-wiki-c001-a2,LIT
QI,NOUN,nmod,SEN:1,cmr-wiki-c001-a2,LIT
"""",PUNCT,punct,SEN:1,cmr-wiki-c001-a2,LIT
car,CCONJ,cc,SEN:1,cmr-wiki-c001-a2,LIT
il,PRON,expl:subj,SEN:1,cmr-wiki-c001-a2,LIT
y,PRON,conj,SEN:1,cmr-wiki-c001-a2,LIT
en,ADP,case,SEN:1,cmr-wiki-c001-a2,LIT
a.,PROPN,obl:arg,SEN:1,cmr-wiki-c001-a2,LIT
Elles,PRON,nsubj,SEN:2,cmr-wiki-c001-a2,LIT
sont,AUX,cop,SEN:2,cmr-wiki-c001-a2,LIT
extraites,VERB,ROOT,SEN:2,cmr-wiki-c001-a2,LIT
de,ADP,case,SEN:2,cmr-wiki-c001-a2,LIT
la,DET,det,SEN:2,cmr-wiki-c001-a2,LIT
FAQ,NOUN,obl:arg,SEN:2,cmr-wiki-c001-a2,LIT
en,ADP,case,SEN:2,cmr-wiki-c001-a2,LIT
cours,NOUN,obl:mod,SEN:2,cmr-wiki-c001-a2,LIT
d',ADP,case,SEN:2,cmr-wiki-c001-a2,LIT
élaboration,NOUN,nmod,SEN:2,cmr-wiki-c001-a2,LIT
sur,ADP,case,SEN:2,cmr-wiki-c001-a2,LIT
un,DET,det,SEN:2,cmr-wiki-c001-a2,LIT
site,NOUN,nmod,SEN:2,cmr-wiki-c001-a2,LIT
que,PRON,obj,SEN:2,cmr-wiki-c001-a2,LIT
j',PRON,nsubj,SEN:2,cmr-wiki-c001-a2,LIT
administre,VERB,acl:relcl,SEN:2,cmr-wiki-c001-a2,LIT
.,PUNCT,punct,SEN:2,cmr-wiki-c001-a2,LIT
Au,ADP,advmod,SEN:3,cmr-wiki-c001-a2,LIT
fur,NOUN,fixed,SEN:3,cmr-wiki-c001-a2,LIT
et,CCONJ,fixed,SEN:3,cmr-wiki-c001-a2,LIT
à,ADP,fixed,SEN:3,cmr-wiki-c001-a2,LIT
mesure,NOUN,fixed,SEN:3,cmr-wiki-c001-a2,LIT
",",PUNCT,punct,SEN:3,cmr-wiki-c001-a2,LIT
je,PRON,nsubj,SEN:3,cmr-wiki-c001-a2,LIT
reviens,VERB,ROOT,SEN:3,cmr-wiki-c001-a2,LIT
ici,ADV,advmod,SEN:3,cmr-wiki-c001-a2,LIT
déposer,VERB,xcomp,SEN:3,cmr-wiki-c001-a2,LIT
ce,PRON,obj,SEN:3,cmr-wiki-c001-a2,LIT
que,PRON,obj,SEN:3,cmr-wiki-c001-a2,LIT
mes,DET,det,SEN:3,cmr-wiki-c001-a2,LIT
recherches,NOUN,nsubj,SEN:3,cmr-wiki-c001-a2,LIT
ont,AUX,aux:tense,SEN:3,cmr-wiki-c001-a2,LIT
donné,VERB,acl:relcl,SEN:3,cmr-wiki-c001-a2,LIT
.,PUNCT,punct,SEN:3,cmr-wiki-c001-a2,LIT
Du,ADP,case,SEN:4,cmr-wiki-c001-a2,LIT
coup,NOUN,obl:mod,SEN:4,cmr-wiki-c001-a2,LIT
",",PUNCT,punct,SEN:4,cmr-wiki-c001-a2,LIT
j',PRON,nsubj:pass,SEN:4,cmr-wiki-c001-a2,LIT
ai,AUX,aux:tense,SEN:4,cmr-wiki-c001-a2,LIT
été,AUX,aux:pass,SEN:4,cmr-wiki-c001-a2,LIT
amenée,VERB,ROOT,SEN:4,cmr-wiki-c001-a2,LIT
à,ADP,mark,SEN:4,cmr-wiki-c001-a2,LIT
ajouté,NOUN,xcomp,SEN:4,cmr-wiki-c001-a2,LIT
aussi,ADV,advmod,SEN:4,cmr-wiki-c001-a2,LIT
une,DET,det,SEN:4,cmr-wiki-c001-a2,LIT
page,NOUN,obj,SEN:4,cmr-wiki-c001-a2,LIT
sur,ADP,case,SEN:4,cmr-wiki-c001-a2,LIT
l',DET,det,SEN:4,cmr-wiki-c001-a2,LIT
effet,NOUN,nmod,SEN:4,cmr-wiki-c001-a2,LIT
Flynn,PROPN,amod,SEN:4,cmr-wiki-c001-a2,LIT
.,PUNCT,punct,SEN:4,cmr-wiki-c001-a2,LIT
Comme,SCONJ,mark,SEN:5,cmr-wiki-c001-a2,LIT
j',PRON,nsubj,SEN:5,cmr-wiki-c001-a2,LIT
ai,AUX,aux:tense,SEN:5,cmr-wiki-c001-a2,LIT
dû,VERB,ROOT,SEN:5,cmr-wiki-c001-a2,LIT
aussi,ADV,advmod,SEN:5,cmr-wiki-c001-a2,LIT
intervenir,VERB,xcomp,SEN:5,cmr-wiki-c001-a2,LIT
sur,ADP,case,SEN:5,cmr-wiki-c001-a2,LIT
la,DET,det,SEN:5,cmr-wiki-c001-a2,LIT
Courbe,NOUN,obl:arg,SEN:5,cmr-wiki-c001-a2,LIT
de,ADP,case,SEN:5,cmr-wiki-c001-a2,LIT
Gauss,PROPN,nmod,SEN:5,cmr-wiki-c001-a2,LIT
",",PUNCT,punct,SEN:5,cmr-wiki-c001-a2,LIT
etc.,ADV,advmod,SEN:5,cmr-wiki-c001-a2,LIT
Volontairement,PROPN,obl:mod,SEN:6,cmr-wiki-c001-a2,LIT
",",PUNCT,punct,SEN:6,cmr-wiki-c001-a2,LIT
j',PRON,nsubj,SEN:6,cmr-wiki-c001-a2,LIT
ai,AUX,aux:tense,SEN:6,cmr-wiki-c001-a2,LIT
cherché,VERB,ROOT,SEN:6,cmr-wiki-c001-a2,LIT
à,ADP,mark,SEN:6,cmr-wiki-c001-a2,LIT
rester,VERB,xcomp,SEN:6,cmr-wiki-c001-a2,LIT
le,DET,det,SEN:6,cmr-wiki-c001-a2,LIT
plus,ADV,advmod,SEN:6,cmr-wiki-c001-a2,LIT
simple,ADJ,obj,SEN:6,cmr-wiki-c001-a2,LIT
possible,ADJ,amod,SEN:6,cmr-wiki-c001-a2,LIT
et,CCONJ,cc,SEN:6,cmr-wiki-c001-a2,LIT
à,ADP,mark,SEN:6,cmr-wiki-c001-a2,LIT
m',PRON,expl:comp,SEN:6,cmr-wiki-c001-a2,LIT
éloigner,VERB,conj,SEN:6,cmr-wiki-c001-a2,LIT
des,DET,det,SEN:6,cmr-wiki-c001-a2,LIT
chiffres,NOUN,obj,SEN:6,cmr-wiki-c001-a2,LIT
:,PUNCT,punct,SEN:6,cmr-wiki-c001-a2,LIT
derrière,ADP,case,SEN:6,cmr-wiki-c001-a2,LIT
le,DET,det,SEN:6,cmr-wiki-c001-a2,LIT
QI,NOUN,obl:mod,SEN:6,cmr-wiki-c001-a2,LIT
",",PUNCT,punct,SEN:6,cmr-wiki-c001-a2,LIT
il,PRON,expl:subj,SEN:6,cmr-wiki-c001-a2,LIT
y,PRON,expl:comp,SEN:6,cmr-wiki-c001-a2,LIT
a,VERB,advcl,SEN:6,cmr-wiki-c001-a2,LIT
des,DET,det,SEN:6,cmr-wiki-c001-a2,LIT
gens,NOUN,obj,SEN:6,cmr-wiki-c001-a2,LIT
.,PUNCT,punct,SEN:6,cmr-wiki-c001-a2,LIT
J',PRON,nsubj,SEN:7,cmr-wiki-c001-a2,LIT
ai,AUX,aux:tense,SEN:7,cmr-wiki-c001-a2,LIT
ajouté,VERB,ROOT,SEN:7,cmr-wiki-c001-a2,LIT
donc,ADV,advmod,SEN:7,cmr-wiki-c001-a2,LIT
ajouté,NOUN,obj,SEN:7,cmr-wiki-c001-a2,LIT
des,DET,det,SEN:7,cmr-wiki-c001-a2,LIT
liens,NOUN,obj,SEN:7,cmr-wiki-c001-a2,LIT
faciles,ADJ,amod,SEN:7,cmr-wiki-c001-a2,LIT
d',ADP,case,SEN:7,cmr-wiki-c001-a2,LIT
accès,NOUN,nmod,SEN:7,cmr-wiki-c001-a2,LIT
(,PUNCT,punct,SEN:7,cmr-wiki-c001-a2,LIT
sic,NOUN,parataxis,SEN:7,cmr-wiki-c001-a2,LIT
),PUNCT,punct,SEN:7,cmr-wiki-c001-a2,LIT
.,PUNCT,punct,SEN:7,cmr-wiki-c001-a2,LIT
--Lauranne,NOUN,ROOT,SEN:8,cmr-wiki-c001-a2,ORAL
29,NUM,obl:mod,SEN:8,cmr-wiki-c001-a2,ORAL
nov,ADP,case,SEN:8,cmr-wiki-c001-a2,ORAL
2004,NUM,nmod,SEN:8,cmr-wiki-c001-a2,ORAL
à,ADP,case,SEN:8,cmr-wiki-c001-a2,ORAL
00:31,PROPN,nmod,SEN:8,cmr-wiki-c001-a2,ORAL
(,PUNCT,punct,SEN:8,cmr-wiki-c001-a2,ORAL
CET,PROPN,appos,SEN:8,cmr-wiki-c001-a2,ORAL
),PUNCT,punct,SEN:8,cmr-wiki-c001-a2,ORAL
Ci,ADJ,ROOT,SEN:0,cmr-wiki-c001-a3,ORAL
-,NOUN,punct,SEN:0,cmr-wiki-c001-a3,ORAL
dessous,NOUN,ROOT,SEN:0,cmr-wiki-c001-a3,ORAL
un,DET,det,SEN:1,cmr-wiki-c001-a3,ORAL
copier,NOUN,ROOT,SEN:1,cmr-wiki-c001-a3,ORAL
-,NOUN,punct,SEN:1,cmr-wiki-c001-a3,ORAL
coller,VERB,ROOT,SEN:1,cmr-wiki-c001-a3,ORAL
d',ADP,case,SEN:2,cmr-wiki-c001-a3,LIT
une,DET,det,SEN:2,cmr-wiki-c001-a3,LIT
partie,NOUN,ROOT,SEN:2,cmr-wiki-c001-a3,LIT
de,ADP,case,SEN:2,cmr-wiki-c001-a3,LIT
la,DET,det,SEN:2,cmr-wiki-c001-a3,LIT
page,NOUN,nmod,SEN:2,cmr-wiki-c001-a3,LIT
que,PRON,obj,SEN:2,cmr-wiki-c001-a3,LIT
je,PRON,nsubj,SEN:2,cmr-wiki-c001-a3,LIT
trouve,VERB,acl:relcl,SEN:2,cmr-wiki-c001-a3,LIT
trop,ADV,advmod,SEN:2,cmr-wiki-c001-a3,LIT
chevelu,ADJ,xcomp,SEN:2,cmr-wiki-c001-a3,LIT
pour,ADP,mark,SEN:2,cmr-wiki-c001-a3,LIT
être,AUX,aux:tense,SEN:2,cmr-wiki-c001-a3,LIT
intégré,ADV,advcl,SEN:2,cmr-wiki-c001-a3,LIT
et,CCONJ,cc,SEN:2,cmr-wiki-c001-a3,LIT
que,SCONJ,mark,SEN:2,cmr-wiki-c001-a3,LIT
je,PRON,nsubj,SEN:2,cmr-wiki-c001-a3,LIT
n',ADV,advmod,SEN:2,cmr-wiki-c001-a3,LIT
arrive,VERB,conj,SEN:2,cmr-wiki-c001-a3,LIT
pas,ADV,advmod,SEN:2,cmr-wiki-c001-a3,LIT
à,ADP,mark,SEN:2,cmr-wiki-c001-a3,LIT
peigner,VERB,xcomp,SEN:2,cmr-wiki-c001-a3,LIT
.,PUNCT,punct,SEN:2,cmr-wiki-c001-a3,LIT
gbog,ADJ,amod,SEN:3,cmr-wiki-c001-a3,ORAL
16,NUM,ROOT,SEN:3,cmr-wiki-c001-a3,ORAL
jan,PROPN,nmod,SEN:3,cmr-wiki-c001-a3,ORAL
2005,NUM,nmod,SEN:3,cmr-wiki-c001-a3,ORAL
à,ADP,case,SEN:3,cmr-wiki-c001-a3,ORAL
09:35,NOUN,nmod,SEN:3,cmr-wiki-c001-a3,ORAL
(,PUNCT,punct,SEN:3,cmr-wiki-c001-a3,ORAL
CET,PROPN,appos,SEN:3,cmr-wiki-c001-a3,ORAL
),PUNCT,punct,SEN:3,cmr-wiki-c001-a3,ORAL
...,PUNCT,punct,SEN:3,cmr-wiki-c001-a3,ORAL
OK,PROPN,ROOT,SEN:4,cmr-wiki-c001-a3,ORAL
.,PUNCT,punct,SEN:4,cmr-wiki-c001-a3,ORAL
J',PRON,nsubj,SEN:5,cmr-wiki-c001-a3,ORAL
ai,AUX,aux:tense,SEN:5,cmr-wiki-c001-a3,ORAL
reclassé,VERB,ROOT,SEN:5,cmr-wiki-c001-a3,ORAL
certains,DET,det,SEN:5,cmr-wiki-c001-a3,ORAL
items,NOUN,obj,SEN:5,cmr-wiki-c001-a3,ORAL
.,PUNCT,punct,SEN:5,cmr-wiki-c001-a3,ORAL
Mais,CCONJ,cc,SEN:6,cmr-wiki-c001-a3,LIT
",",PUNCT,punct,SEN:6,cmr-wiki-c001-a3,LIT
justement,ADV,advmod,SEN:6,cmr-wiki-c001-a3,LIT
",",PUNCT,punct,SEN:6,cmr-wiki-c001-a3,LIT
si,SCONJ,mark,SEN:6,cmr-wiki-c001-a3,LIT
on,PRON,nsubj,SEN:6,cmr-wiki-c001-a3,LIT
enlève,VERB,ROOT,SEN:6,cmr-wiki-c001-a3,LIT
les,DET,det,SEN:6,cmr-wiki-c001-a3,LIT
passages,NOUN,obj,SEN:6,cmr-wiki-c001-a3,LIT
(,PUNCT,punct,SEN:6,cmr-wiki-c001-a3,LIT
ce,PRON,nsubj,SEN:6,cmr-wiki-c001-a3,LIT
n',ADV,advmod,SEN:6,cmr-wiki-c001-a3,LIT
était,AUX,cop,SEN:6,cmr-wiki-c001-a3,LIT
pas,ADV,advmod,SEN:6,cmr-wiki-c001-a3,LIT
un,DET,det,SEN:6,cmr-wiki-c001-a3,LIT
copier,NOUN,parataxis,SEN:6,cmr-wiki-c001-a3,LIT
-,NOUN,punct,SEN:6,cmr-wiki-c001-a3,LIT
coller,VERB,ROOT,SEN:6,cmr-wiki-c001-a3,LIT
mais,CCONJ,cc,SEN:7,cmr-wiki-c001-a3,LIT
un,DET,det,SEN:7,cmr-wiki-c001-a3,LIT
COUPER,NOUN,ROOT,SEN:7,cmr-wiki-c001-a3,LIT
-,NOUN,ROOT,SEN:7,cmr-wiki-c001-a3,LIT
coller,PROPN,acl,SEN:7,cmr-wiki-c001-a3,LIT
